order_id,order_date,customer_id,product_id,employee_id,region,quantity,discount,revenue,profit
O01974,2022-06-11,C0063,P009,E0004,North,1,0.0,241.77,88.12
O03102,2022-06-12,C0203,P004,E0172,Central,5,0.1,5452.2,1119.8
O02099,2022-06-13,C0143,P006,E0107,Central,6,0.0,2209.02,952.56
O02447,2022-06-13,C0164,P015,E0088,West,5,0.0,460.05,129.4
O03049,2022-06-14,C0153,P015,E0088,East,2,0.0,184.02,51.76
O00051,2022-06-15,C0226,P015,E0001,Central,3,0.0,276.03,77.64
O02665,2022-06-15,C0172,P002,E0035,West,2,0.05,2017.38,945.1
O02222,2022-06-15,C0309,P022,E0010,East,3,0.0,1019.04,260.31
O04221,2022-06-15,C0038,P026,E0078,Central,4,0.1,947.74,345.06
O01981,2022-06-15,C0029,P015,E0153,South,2,0.0,184.02,51.76
O01824,2022-06-15,C0353,P010,E0153,North,4,0.0,2363.88,618.8
O03676,2022-06-16,C0127,P009,E0187,East,3,0.0,725.31,264.36
O01041,2022-06-16,C0100,P019,E0193,South,3,0.0,81.12,27.75
O00159,2022-06-16,C0290,P013,E0103,West,4,0.0,782.8,313.2
O01637,2022-06-17,C0227,P023,E0088,East,6,0.0,1810.92,559.26
O01417,2022-06-17,C0289,P005,E0004,North,2,0.0,1041.36,346.82
O02580,2022-06-18,C0169,P003,E0046,East,2,0.0,1249.02,562.74
O02125,2022-06-19,C0098,P009,E0222,West,7,0.0,1692.39,616.84
O03495,2022-06-19,C0149,P021,E0087,East,7,0.0,322.49,86.73
O02934,2022-06-19,C0023,P016,E0079,Central,5,0.0,649.2,252.55
O04682,2022-06-19,C0150,P025,E0153,East,4,0.05,724.77,297.49
O00147,2022-06-20,C0189,P005,E0121,South,2,0.05,989.29,294.75
O01403,2022-06-20,C0289,P007,E0079,North,2,0.0,394.12,169.12
O01000,2022-06-21,C0232,P026,E0078,South,1,0.05,250.1,99.43
O02064,2022-06-21,C0004,P001,E0078,South,6,0.1,5765.8,1512.7
O00145,2022-06-21,C0387,P023,E0005,East,6,0.0,1810.92,559.26
O01604,2022-06-22,C0049,P017,E0047,Central,6,0.0,282.72,81.0
O02234,2022-06-22,C0056,P007,E0088,West,5,0.0,985.3,422.8
O03193,2022-06-22,C0367,P014,E0074,East,1,0.05,136.21,63.69
O04563,2022-06-23,C0181,P021,E0064,South,2,0.0,92.14,24.78
O01099,2022-06-23,C0034,P004,E0153,Central,7,0.0,8481.2,2415.84
O04775,2022-06-23,C0101,P005,E0179,East,6,0.05,2967.88,884.26
O03423,2022-06-24,C0284,P013,E0109,East,7,0.0,1369.9,548.1
O03813,2022-06-24,C0102,P004,E0036,East,1,0.0,1211.6,345.12
O04083,2022-06-24,C0173,P012,E0179,Central,7,0.0,928.13,389.69
O01954,2022-06-24,C0199,P020,E0097,South,5,0.05,95.19,38.99
O04803,2022-06-24,C0146,P014,E0222,Central,3,0.15,365.62,148.06
O04374,2022-06-25,C0141,P004,E0103,North,6,0.0,7269.6,2070.72
O00375,2022-06-25,C0229,P016,E0005,West,4,0.1,467.42,150.1
O03625,2022-06-26,C0289,P010,E0064,North,2,0.0,1181.94,309.4
O03166,2022-06-26,C0090,P024,E0153,Central,5,0.0,1543.0,586.1
O00724,2022-07-01,C0330,P014,E0150,Central,1,0.0,143.38,70.86
O00754,2022-07-01,C0120,P022,E0074,East,1,0.0,339.68,86.77
O00923,2022-07-01,C0290,P011,E0172,West,4,0.0,2108.16,919.64
O00956,2022-07-02,C0073,P014,E0046,South,7,0.0,1003.66,496.02
O02095,2022-07-02,C0099,P017,E0004,South,6,0.15,240.31,38.59
O04602,2022-07-02,C0372,P023,E0005,West,3,0.0,905.46,279.63
O04386,2022-07-02,C0195,P003,E0126,East,5,0.05,2966.42,1250.72
O04983,2022-07-03,C0039,P001,E0109,West,3,0.0,3203.22,1076.67
O02603,2022-07-03,C0137,P009,E0035,South,3,0.1,652.78,191.83
O01988,2022-07-03,C0059,P011,E0046,East,3,0.1,1423.01,531.62
O03247,2022-07-04,C0057,P012,E0072,East,4,0.0,530.36,222.68
O02743,2022-07-04,C0183,P026,E0103,East,3,0.0,789.78,337.77
O03383,2022-07-04,C0281,P005,E0052,West,6,0.0,3124.08,1040.46
O01873,2022-07-05,C0290,P015,E0103,West,4,0.1,331.24,66.72
O03409,2022-07-06,C0253,P015,E0066,North,2,0.0,184.02,51.76
O01603,2022-07-06,C0107,P003,E0078,Central,6,0.0,3747.06,1688.22
O03163,2022-07-07,C0351,P018,E0074,South,3,0.0,58.5,21.3
O02443,2022-07-07,C0222,P020,E0001,Central,6,0.05,114.23,46.79
O02290,2022-07-08,C0208,P014,E0052,Central,1,0.0,143.38,70.86
O04159,2022-07-08,C0058,P010,E0152,East,6,0.1,3191.24,573.62
O02987,2022-07-09,C0174,P017,E0004,West,5,0.0,235.6,67.5
O03980,2022-07-09,C0267,P015,E0222,East,2,0.0,184.02,51.76
O00597,2022-07-09,C0081,P008,E0035,East,1,0.0,572.32,155.91
O04178,2022-07-09,C0302,P022,E0052,South,6,0.05,1936.18,418.72
O04885,2022-07-10,C0056,P009,E0162,West,5,0.0,1208.85,440.6
O02777,2022-07-10,C0252,P019,E0072,West,7,0.0,189.28,64.75
O01885,2022-07-10,C0241,P006,E0121,West,1,0.0,368.17,158.76
O01991,2022-07-11,C0216,P012,E0121,West,1,0.05,125.96,49.04
O02656,2022-07-12,C0236,P025,E0017,West,5,0.1,858.28,324.18
O01340,2022-07-12,C0181,P008,E0046,South,4,0.05,2174.82,509.18
O00391,2022-07-12,C0309,P025,E0109,East,7,0.0,1335.11,587.37
O02921,2022-07-13,C0277,P007,E0017,South,5,0.0,985.3,422.8
O02865,2022-07-13,C0251,P016,E0109,South,3,0.1,350.57,112.58
O00505,2022-07-13,C0146,P025,E0235,Central,6,0.0,1144.38,503.46
O03447,2022-07-14,C0366,P010,E0035,North,7,0.05,3929.95,876.06
O02302,2022-07-14,C0310,P001,E0017,South,1,0.0,1067.74,358.89
O00069,2022-07-14,C0027,P026,E0222,East,3,0.0,789.78,337.77
O00770,2022-07-15,C0363,P013,E0109,West,5,0.0,978.5,391.5
O01966,2022-07-16,C0358,P026,E0078,Central,5,0.0,1316.3,562.95
O01141,2022-07-16,C0206,P022,E0017,North,4,0.0,1358.72,347.08
O02353,2022-07-17,C0026,P025,E0035,East,2,0.0,381.46,167.82
O04204,2022-07-17,C0053,P018,E0179,South,7,0.0,136.5,49.7
O00498,2022-07-17,C0176,P008,E0066,West,1,0.0,572.32,155.91
O03892,2022-07-18,C0291,P009,E0103,Central,4,0.0,967.08,352.48
O01470,2022-07-18,C0054,P004,E0017,East,1,0.0,1211.6,345.12
O03978,2022-07-19,C0104,P022,E0064,Central,5,0.0,1698.4,433.85
O02257,2022-07-19,C0013,P001,E0074,Central,6,0.0,6406.44,2153.34
O00751,2022-07-19,C0319,P002,E0087,South,6,0.0,6370.68,3153.84
O01386,2022-07-19,C0200,P009,E0193,Central,4,0.0,967.08,352.48
O03351,2022-07-20,C0331,P024,E0151,North,3,0.0,925.8,351.66
O01277,2022-07-20,C0295,P004,E0121,South,3,0.1,3271.32,671.88
O01229,2022-07-21,C0347,P013,E0052,North,1,0.0,195.7,78.3
O04853,2022-07-21,C0376,P016,E0187,North,6,0.05,740.09,264.11
O03782,2022-07-22,C0099,P019,E0087,South,6,0.0,162.24,55.5
O00501,2022-07-23,C0034,P005,E0172,Central,7,0.1,3280.28,849.39
O01990,2022-07-24,C0110,P005,E0135,North,5,0.0,2603.4,867.05
O03002,2022-07-24,C0361,P003,E0193,West,7,0.0,4371.57,1969.59
O01930,2022-07-24,C0020,P004,E0079,South,5,0.0,6058.0,1725.6
O04082,2022-07-25,C0228,P016,E0103,Central,4,0.05,493.39,176.07
O02664,2022-07-25,C0246,P025,E0010,Central,4,0.0,762.92,335.64
O00466,2022-07-25,C0305,P016,E0172,North,6,0.15,662.18,186.2
O04841,2022-07-25,C0042,P009,E0193,Central,3,0.05,689.04,228.09
O04604,2022-07-25,C0062,P005,E0126,East,6,0.0,3124.08,1040.46
O01065,2022-07-25,C0009,P012,E0066,West,1,0.0,132.59,55.67
O03137,2022-07-25,C0302,P013,E0172,South,6,0.0,1174.2,469.8
O03180,2022-07-26,C0180,P022,E0064,East,6,0.15,1732.37,214.91
O03576,2022-07-26,C0276,P019,E0035,West,5,0.05,128.44,39.49
O01586,2022-07-26,C0366,P008,E0193,North,7,0.15,3405.3,490.43
O03342,2022-07-26,C0296,P004,E0103,Central,5,0.0,6058.0,1725.6
O03408,2022-07-26,C0272,P013,E0088,East,4,0.0,782.8,313.2
O03864,2022-07-26,C0115,P015,E0047,West,7,0.0,644.07,181.16
O01082,2022-07-26,C0262,P003,E0162,South,6,0.0,3747.06,1688.22
O01655,2022-07-26,C0264,P015,E0151,Central,2,0.0,184.02,51.76
O02975,2022-07-27,C0154,P008,E0109,South,2,0.05,1087.41,254.59
O04176,2022-07-27,C0085,P012,E0005,West,1,0.0,132.59,55.67
O03565,2022-08-01,C0071,P026,E0150,East,5,0.0,1316.3,562.95
O03008,2022-08-01,C0363,P025,E0151,West,3,0.1,514.97,194.51
O02572,2022-08-01,C0260,P018,E0005,Central,6,0.1,105.3,30.9
O00541,2022-08-01,C0162,P023,E0074,North,2,0.0,603.64,186.42
O04570,2022-08-02,C0136,P023,E0021,West,6,0.0,1810.92,559.26
O03726,2022-08-02,C0231,P005,E0046,Central,4,0.1,1874.45,485.37
O04829,2022-08-02,C0072,P019,E0126,Central,3,0.0,81.12,27.75
O00901,2022-08-03,C0044,P022,E0078,East,3,0.0,1019.04,260.31
O04637,2022-08-03,C0099,P013,E0179,South,6,0.05,1115.49,411.09
O02974,2022-08-03,C0169,P007,E0036,East,6,0.1,1064.12,389.12
O03699,2022-08-04,C0136,P023,E0087,West,3,0.0,905.46,279.63
O01613,2022-08-04,C0152,P021,E0126,South,6,0.0,276.42,74.34
O01741,2022-08-04,C0349,P007,E0036,North,6,0.0,1182.36,507.36
O01252,2022-08-04,C0361,P003,E0172,West,3,0.0,1873.53,844.11
O04402,2022-08-05,C0053,P002,E0088,South,3,0.0,3185.34,1576.92
O02783,2022-08-05,C0291,P024,E0153,Central,6,0.1,1666.44,518.16
O03944,2022-08-06,C0337,P002,E0079,South,4,0.1,3822.41,1677.85
O02536,2022-08-07,C0141,P005,E0087,North,2,0.0,1041.36,346.82
O00464,2022-08-07,C0341,P007,E0004,South,4,0.05,748.83,298.83
O04407,2022-08-07,C0154,P022,E0001,South,3,0.0,1019.04,260.31
O04268,2022-08-08,C0039,P015,E0047,West,7,0.0,644.07,181.16
O04936,2022-08-08,C0248,P001,E0162,Central,2,0.0,2135.48,717.78
O02454,2022-08-08,C0374,P019,E0103,East,7,0.0,189.28,64.75
O01852,2022-08-09,C0151,P011,E0074,Central,5,0.1,2371.68,886.03
O03380,2022-08-09,C0140,P012,E0107,West,5,0.0,662.95,278.35
O03960,2022-08-09,C0055,P010,E0087,East,1,0.05,561.42,125.15
O00016,2022-08-10,C0104,P001,E0150,Central,4,0.0,4270.96,1435.56
O01379,2022-08-10,C0345,P022,E0017,South,4,0.0,1358.72,347.08
O00462,2022-08-11,C0341,P010,E0078,South,3,0.0,1772.91,464.1
O00245,2022-08-12,C0041,P025,E0193,West,5,0.0,953.65,419.55
O01618,2022-08-13,C0224,P004,E0179,East,2,0.0,2423.2,690.24
O01724,2022-08-13,C0042,P004,E0087,Central,7,0.0,8481.2,2415.84
O02401,2022-08-13,C0367,P016,E0064,East,7,0.0,908.88,353.57
O00855,2022-08-14,C0200,P008,E0179,Central,2,0.0,1144.64,311.82
O00869,2022-08-14,C0125,P019,E0152,North,3,0.0,81.12,27.75
O04470,2022-08-15,C0099,P026,E0187,South,4,0.0,1053.04,450.36
O01321,2022-08-15,C0228,P017,E0162,Central,3,0.0,141.36,40.5
O04832,2022-08-15,C0362,P007,E0064,North,6,0.0,1182.36,507.36
O02087,2022-08-16,C0277,P019,E0097,South,1,0.0,27.04,9.25
O04810,2022-08-16,C0045,P016,E0046,West,2,0.0,259.68,101.02
O01158,2022-08-16,C0086,P005,E0001,West,2,0.05,989.29,294.75
O01048,2022-08-16,C0222,P020,E0010,Central,6,0.0,120.24,52.8
O00379,2022-08-16,C0132,P001,E0066,South,2,0.0,2135.48,717.78
O04873,2022-08-17,C0249,P015,E0235,Central,7,0.0,644.07,181.16
O01980,2022-08-17,C0011,P016,E0035,North,5,0.0,649.2,252.55
O01080,2022-08-18,C0204,P023,E0066,East,6,0.0,1810.92,559.26
O03791,2022-08-18,C0225,P020,E0072,South,3,0.05,57.11,23.39
O04002,2022-08-18,C0129,P006,E0150,Central,3,0.05,1049.28,421.05
O01345,2022-08-18,C0348,P010,E0103,South,4,0.0,2363.88,618.8
O02414,2022-08-19,C0147,P006,E0235,Central,2,0.0,736.34,317.52
O04596,2022-08-19,C0047,P010,E0103,West,7,0.0,4136.79,1082.9
O04652,2022-08-19,C0158,P025,E0107,Central,5,0.0,953.65,419.55
O00309,2022-08-19,C0007,P015,E0072,Central,4,0.0,368.04,103.52
O03712,2022-08-20,C0037,P011,E0162,West,1,0.1,474.34,177.21
O02375,2022-08-20,C0037,P020,E0135,West,5,0.0,100.2,44.0
O01911,2022-08-21,C0356,P012,E0021,West,7,0.0,928.13,389.69
O04622,2022-08-21,C0289,P005,E0066,North,6,0.1,2811.67,728.05
O04952,2022-08-22,C0160,P008,E0103,South,2,0.0,1144.64,311.82
O03367,2022-08-22,C0136,P018,E0097,West,3,0.0,58.5,21.3
O00433,2022-08-23,C0354,P016,E0135,West,1,0.05,123.35,44.02
O03984,2022-08-24,C0244,P022,E0109,Central,7,0.15,2021.1,250.73
O00907,2022-08-24,C0074,P003,E0017,North,6,0.0,3747.06,1688.22
O04150,2022-08-24,C0309,P024,E0036,East,2,0.0,617.2,234.44
O02164,2022-08-25,C0190,P013,E0010,West,2,0.0,391.4,156.6
O01882,2022-08-25,C0182,P003,E0097,Central,1,0.05,593.28,250.14
O02514,2022-08-25,C0294,P010,E0187,West,4,0.0,2363.88,618.8
O00899,2022-08-26,C0385,P001,E0193,Central,7,0.0,7474.18,2512.23
O00553,2022-08-26,C0360,P012,E0021,North,2,0.05,251.92,98.08
O04933,2022-08-27,C0087,P020,E0052,West,1,0.0,20.04,8.8
O04930,2022-08-27,C0347,P023,E0079,North,5,0.0,1509.1,466.05
O01519,2022-08-27,C0262,P012,E0103,South,2,0.0,265.18,111.34
O04496,2022-08-27,C0040,P010,E0001,East,5,0.05,2807.11,625.76
O01189,2022-08-27,C0387,P001,E0074,East,7,0.0,7474.18,2512.23
O01837,2022-08-27,C0075,P019,E0074,East,3,0.0,81.12,27.75
O01976,2022-09-01,C0279,P023,E0152,Central,3,0.15,769.64,143.81
O03862,2022-09-01,C0221,P015,E0010,West,3,0.0,276.03,77.64
O01832,2022-09-01,C0113,P025,E0052,Central,4,0.1,686.63,259.35
O00776,2022-09-02,C0048,P004,E0109,West,5,0.1,5452.2,1119.8
O00696,2022-09-02,C0302,P011,E0235,South,7,0.1,3320.35,1240.44
O03073,2022-09-02,C0235,P019,E0135,West,1,0.0,27.04,9.25
O02828,2022-09-03,C0177,P012,E0151,Central,3,0.0,397.77,167.01
O04420,2022-09-03,C0180,P016,E0150,East,7,0.0,908.88,353.57
O03012,2022-09-04,C0083,P022,E0151,Central,2,0.0,679.36,173.54
O03406,2022-09-05,C0171,P022,E0066,West,2,0.0,679.36,173.54
O01841,2022-09-05,C0203,P023,E0001,Central,2,0.0,603.64,186.42
O04640,2022-09-05,C0239,P016,E0193,North,4,0.05,493.39,176.07
O02969,2022-09-05,C0122,P005,E0072,South,4,0.0,2082.72,693.64
O00583,2022-09-06,C0056,P002,E0150,West,2,0.0,2123.56,1051.28
O03721,2022-09-06,C0014,P013,E0047,North,1,0.1,176.13,58.73
O01218,2022-09-07,C0300,P011,E0193,East,6,0.0,3162.24,1379.46
O03461,2022-09-07,C0369,P026,E0235,West,3,0.0,789.78,337.77
O01678,2022-09-07,C0174,P017,E0046,West,5,0.0,235.6,67.5
O00022,2022-09-07,C0324,P002,E0103,West,4,0.0,4247.12,2102.56
O04684,2022-09-07,C0084,P008,E0074,North,4,0.0,2289.28,623.64
O04180,2022-09-07,C0147,P012,E0088,Central,7,0.1,835.32,296.88
O00169,2022-09-07,C0305,P001,E0064,North,5,0.0,5338.7,1794.45
O02098,2022-09-07,C0221,P003,E0001,West,7,0.0,4371.57,1969.59
O04117,2022-09-08,C0378,P023,E0235,East,1,0.05,286.73,78.12
O02991,2022-09-08,C0124,P019,E0179,Central,4,0.1,97.34,26.18
O01890,2022-09-08,C0184,P023,E0047,Central,3,0.1,814.91,189.08
O01487,2022-09-09,C0289,P001,E0109,North,4,0.0,4270.96,1435.56
O02455,2022-09-09,C0275,P011,E0087,South,7,0.1,3320.35,1240.44
O02596,2022-09-10,C0223,P016,E0121,North,7,0.05,863.44,308.13
O03142,2022-09-10,C0086,P002,E0087,West,7,0.0,7432.46,3679.48
O00043,2022-09-10,C0042,P002,E0088,Central,4,0.0,4247.12,2102.56
O01871,2022-09-10,C0193,P025,E0088,West,5,0.0,953.65,419.55
O00117,2022-09-10,C0375,P011,E0047,West,7,0.0,3689.28,1609.37
O00436,2022-09-11,C0270,P005,E0052,Central,2,0.0,1041.36,346.82
O00604,2022-09-12,C0218,P009,E0078,West,3,0.0,725.31,264.36
O00591,2022-09-12,C0351,P011,E0109,South,4,0.0,2108.16,919.64
O00301,2022-09-12,C0315,P026,E0162,North,5,0.05,1250.48,497.13
O01095,2022-09-12,C0048,P010,E0079,West,2,0.0,1181.94,309.4
O04908,2022-09-13,C0151,P013,E0121,Central,3,0.0,587.1,234.9
O00210,2022-09-13,C0165,P023,E0121,Central,5,0.05,1433.64,390.59
O03040,2022-09-14,C0116,P011,E0017,East,2,0.0,1054.08,459.82
O00452,2022-09-14,C0270,P009,E0121,Central,4,0.0,967.08,352.48
O04808,2022-09-14,C0031,P007,E0088,South,7,0.0,1379.42,591.92
O01256,2022-09-15,C0275,P001,E0126,South,4,0.0,4270.96,1435.56
O04422,2022-09-15,C0050,P020,E0021,West,7,0.0,140.28,61.6
O04428,2022-09-15,C0094,P021,E0072,North,7,0.0,322.49,86.73
O03010,2022-09-15,C0241,P023,E0072,West,4,0.0,1207.28,372.84
O03762,2022-09-15,C0176,P004,E0066,West,2,0.05,2302.04,569.08
O01125,2022-09-17,C0037,P003,E0107,West,7,0.0,4371.57,1969.59
O04258,2022-09-17,C0290,P015,E0047,West,4,0.0,368.04,103.52
O03110,2022-09-18,C0283,P020,E0066,Central,1,0.0,20.04,8.8
O04796,2022-09-18,C0268,P011,E0151,East,3,0.0,1581.12,689.73
O00300,2022-09-19,C0343,P002,E0088,East,7,0.0,7432.46,3679.48
O03877,2022-09-19,C0251,P018,E0109,South,2,0.15,33.15,8.35
O00984,2022-09-19,C0361,P022,E0153,West,4,0.0,1358.72,347.08
O04019,2022-09-19,C0060,P008,E0004,West,1,0.0,572.32,155.91
O01122,2022-09-19,C0380,P022,E0078,North,4,0.0,1358.72,347.08
O04867,2022-09-19,C0177,P024,E0193,Central,7,0.05,2052.19,712.53
O00492,2022-09-20,C0213,P002,E0052,West,5,0.0,5308.9,2628.2
O03744,2022-09-21,C0209,P004,E0222,Central,4,0.0,4846.4,1380.48
O00593,2022-09-21,C0298,P002,E0046,South,4,0.0,4247.12,2102.56
O01439,2022-09-21,C0239,P015,E0097,North,6,0.05,524.46,127.68
O02423,2022-09-22,C0308,P024,E0001,East,1,0.1,277.74,86.36
O04835,2022-09-22,C0026,P010,E0235,East,4,0.0,2363.88,618.8
O00190,2022-09-22,C0379,P008,E0088,South,3,0.05,1631.11,381.88
O01957,2022-09-22,C0103,P004,E0036,Central,7,0.0,8481.2,2415.84
O01935,2022-09-23,C0356,P018,E0152,West,2,0.0,39.0,14.2
O01537,2022-09-23,C0044,P005,E0021,East,1,0.05,494.65,147.38
O01331,2022-09-24,C0160,P021,E0097,South,5,0.0,230.35,61.95
O00784,2022-09-24,C0186,P001,E0222,West,2,0.1,1921.93,504.23
O02893,2022-09-24,C0399,P012,E0152,North,5,0.05,629.8,245.2
O03730,2022-09-24,C0068,P007,E0193,West,4,0.15,670.0,220.0
O03336,2022-09-25,C0253,P001,E0187,North,1,0.1,960.97,252.12
O04690,2022-09-25,C0059,P025,E0064,East,5,0.05,905.97,371.87
O02584,2022-09-25,C0390,P002,E0066,East,2,0.05,2017.38,945.1
O01005,2022-09-26,C0292,P020,E0193,South,3,0.05,57.11,23.39
O02625,2022-09-26,C0376,P026,E0179,North,4,0.0,1053.04,450.36
O03878,2022-09-26,C0113,P013,E0046,Central,1,0.1,176.13,58.73
O00352,2022-09-26,C0320,P002,E0005,West,3,0.05,3026.07,1417.65
O01459,2022-09-26,C0279,P025,E0151,Central,6,0.0,1144.38,503.46
O03109,2022-09-26,C0277,P012,E0017,South,7,0.05,881.72,343.28
O04751,2022-09-27,C0127,P019,E0172,East,7,0.15,160.89,36.36
O02023,2022-09-27,C0271,P003,E0078,North,7,0.0,4371.57,1969.59
O00706,2022-09-27,C0239,P019,E0162,North,1,0.0,27.04,9.25
O02260,2022-09-27,C0146,P019,E0010,Central,5,0.0,135.2,46.25
O01769,2022-10-01,C0150,P015,E0150,East,6,0.05,524.46,127.68
O01844,2022-10-01,C0396,P014,E0162,Central,6,0.0,860.28,425.16
O03661,2022-10-01,C0135,P018,E0046,West,2,0.15,33.15,8.35
O03690,2022-10-01,C0149,P014,E0187,East,1,0.0,143.38,70.86
O04526,2022-10-01,C0142,P002,E0064,South,1,0.0,1061.78,525.64
O04487,2022-10-01,C0167,P022,E0235,South,1,0.05,322.7,69.79
O02105,2022-10-01,C0129,P015,E0010,Central,4,0.0,368.04,103.52
O04902,2022-10-02,C0277,P007,E0079,South,3,0.0,591.18,253.68
O04028,2022-10-02,C0309,P025,E0004,East,6,0.0,1144.38,503.46
O02753,2022-10-02,C0120,P002,E0078,East,6,0.0,6370.68,3153.84
O01495,2022-10-03,C0239,P005,E0036,North,7,0.0,3644.76,1213.87
O03228,2022-10-03,C0169,P004,E0152,East,3,0.1,3271.32,671.88
O03685,2022-10-03,C0044,P010,E0078,East,2,0.05,1122.84,250.3
O03503,2022-10-05,C0279,P005,E0072,Central,4,0.0,2082.72,693.64
O01317,2022-10-05,C0070,P014,E0151,West,6,0.0,860.28,425.16
O00250,2022-10-06,C0189,P001,E0121,South,6,0.0,6406.44,2153.34
O02147,2022-10-06,C0187,P008,E0017,West,2,0.0,1144.64,311.82
O00306,2022-10-06,C0233,P022,E0021,North,4,0.0,1358.72,347.08
O00816,2022-10-07,C0389,P009,E0005,Central,2,0.1,435.19,127.89
O03922,2022-10-07,C0184,P006,E0088,Central,7,0.05,2448.33,982.46
O02560,2022-10-08,C0072,P015,E0001,Central,4,0.0,368.04,103.52
O00560,2022-10-09,C0385,P005,E0005,Central,6,0.1,2811.67,728.05
O04476,2022-10-09,C0389,P020,E0187,Central,5,0.0,100.2,44.0
O00114,2022-10-09,C0182,P008,E0047,Central,7,0.0,4006.24,1091.37
O04050,2022-10-09,C0069,P003,E0135,Central,2,0.15,1061.67,375.39
O03360,2022-10-10,C0208,P004,E0162,Central,6,0.05,6906.12,1707.24
O01197,2022-10-10,C0284,P026,E0222,East,7,0.05,1750.68,695.99
O03586,2022-10-10,C0030,P002,E0001,South,6,0.0,6370.68,3153.84
O01372,2022-10-10,C0034,P017,E0046,Central,2,0.0,94.24,27.0
O03375,2022-10-10,C0359,P018,E0052,West,1,0.0,19.5,7.1
O03505,2022-10-10,C0287,P005,E0066,Central,7,0.0,3644.76,1213.87
O02791,2022-10-11,C0106,P012,E0074,West,1,0.0,132.59,55.67
O03436,2022-10-11,C0268,P003,E0087,East,6,0.05,3559.71,1500.87
O01563,2022-10-11,C0381,P017,E0072,North,4,0.15,160.21,25.73
O01330,2022-10-12,C0277,P025,E0046,South,3,0.0,572.19,251.73
O01872,2022-10-12,C0336,P008,E0097,North,4,0.0,2289.28,623.64
O04089,2022-10-12,C0299,P008,E0235,West,4,0.0,2289.28,623.64
O03305,2022-10-12,C0073,P005,E0162,South,7,0.0,3644.76,1213.87
O00905,2022-10-13,C0218,P015,E0187,West,2,0.0,184.02,51.76
O01594,2022-10-13,C0256,P023,E0087,East,5,0.0,1509.1,466.05
O01047,2022-10-13,C0033,P016,E0153,West,2,0.05,246.7,88.04
O01718,2022-10-14,C0145,P018,E0126,North,1,0.1,17.55,5.15
O02808,2022-10-15,C0117,P026,E0066,East,2,0.1,473.87,172.53
O04798,2022-10-15,C0314,P013,E0072,East,5,0.0,978.5,391.5
O00911,2022-10-15,C0193,P025,E0222,West,5,0.0,953.65,419.55
O04624,2022-10-15,C0351,P008,E0088,South,2,0.0,1144.64,311.82
O01396,2022-10-16,C0364,P018,E0235,North,5,0.15,82.88,20.88
O04993,2022-10-16,C0266,P008,E0036,South,6,0.0,3433.92,935.46
O03893,2022-10-16,C0206,P003,E0153,North,3,0.0,1873.53,844.11
O03420,2022-10-16,C0185,P008,E0021,West,3,0.0,1716.96,467.73
O03946,2022-10-17,C0350,P011,E0121,East,5,0.0,2635.2,1149.55
O03112,2022-10-17,C0309,P025,E0172,East,5,0.0,953.65,419.55
O00346,2022-10-17,C0264,P008,E0179,Central,3,0.0,1716.96,467.73
O01476,2022-10-17,C0102,P006,E0103,East,2,0.0,736.34,317.52
O02539,2022-10-17,C0284,P006,E0235,East,3,0.0,1104.51,476.28
O04996,2022-10-18,C0019,P021,E0046,Central,1,0.0,46.07,12.39
O02646,2022-10-18,C0350,P015,E0078,East,6,0.0,552.06,155.28
O01178,2022-10-18,C0053,P001,E0187,South,5,0.05,5071.76,1527.51
O03146,2022-10-19,C0040,P026,E0079,East,7,0.0,1842.82,788.13
O03562,2022-10-19,C0357,P004,E0172,Central,2,0.0,2423.2,690.24
O02437,2022-10-19,C0344,P003,E0072,South,6,0.05,3559.71,1500.87
O03596,2022-10-20,C0359,P020,E0079,West,6,0.0,120.24,52.8
O03927,2022-10-20,C0289,P007,E0035,North,2,0.05,374.41,149.41
O01627,2022-10-20,C0280,P017,E0109,East,6,0.15,240.31,38.59
O03999,2022-10-21,C0115,P006,E0222,West,6,0.05,2098.57,842.11
O01884,2022-10-21,C0271,P010,E0153,North,5,0.0,2954.85,773.5
O04094,2022-10-21,C0172,P024,E0088,West,1,0.1,277.74,86.36
O04573,2022-10-22,C0118,P021,E0121,East,1,0.0,46.07,12.39
O01314,2022-10-22,C0188,P005,E0047,East,1,0.0,520.68,173.41
O04126,2022-10-23,C0346,P002,E0103,North,2,0.0,2123.56,1051.28
O03428,2022-10-23,C0124,P006,E0001,Central,1,0.1,331.35,121.94
O03455,2022-10-23,C0222,P006,E0079,Central,1,0.0,368.17,158.76
O03221,2022-10-23,C0015,P016,E0109,North,2,0.0,259.68,101.02
O01055,2022-10-23,C0367,P020,E0126,East,4,0.0,80.16,35.2
O03975,2022-10-24,C0352,P010,E0187,Central,2,0.0,1181.94,309.4
O00600,2022-10-24,C0280,P026,E0153,East,1,0.0,263.26,112.59
O00233,2022-10-24,C0134,P021,E0052,Central,5,0.0,230.35,61.95
O01501,2022-10-25,C0285,P025,E0047,Central,6,0.0,1144.38,503.46
O01805,2022-10-25,C0383,P016,E0109,East,7,0.0,908.88,353.57
O02039,2022-10-25,C0289,P011,E0004,North,3,0.0,1581.12,689.73
O04965,2022-10-25,C0035,P013,E0135,West,1,0.0,195.7,78.3
O03312,2022-10-26,C0193,P007,E0121,West,2,0.0,394.12,169.12
O03464,2022-10-26,C0215,P004,E0107,West,5,0.0,6058.0,1725.6
O03148,2022-10-27,C0359,P004,E0017,West,3,0.0,3634.8,1035.36
